data_evento,cliente_id,cliente_nome,plano,valor,tipo_evento
2021-06-07,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-07-07,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-08-06,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-09-05,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-10-05,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-11-04,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2021-12-04,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2022-01-03,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2022-02-02,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2022-03-04,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2022-04-03,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,799.0,Pagamento
2022-05-01,7884c743-d5b1-46a9-b250-0e4154c20c8e,Garcia,Enterprise,0.0,Cancelamento
2020-12-16,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-01-15,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-02-14,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-03-16,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-04-15,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-05-15,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-06-14,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-07-14,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-08-13,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-09-12,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-10-12,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-11-11,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2021-12-11,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2022-01-10,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2022-02-09,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2022-03-11,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2022-04-10,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,799.0,Pagamento
2022-05-08,72882c49-6f1b-4110-8c6b-a97ca9f7b054,Peixoto - ME,Enterprise,0.0,Cancelamento
2020-01-15,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-02-14,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-03-15,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-04-14,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-05-14,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-06-13,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-07-13,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-08-12,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-09-11,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-10-11,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-11-10,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2020-12-10,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-01-09,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-02-08,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-03-10,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-04-09,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-05-09,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-06-08,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-07-08,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-08-07,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-09-06,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-10-06,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-11-05,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2021-12-05,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-01-04,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-02-03,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-03-05,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-04-04,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-05-04,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-06-03,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-07-03,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-08-02,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,99.0,Pagamento
2022-08-30,d7e2c593-f486-48d9-8747-9b95d8a952e4,Camargo Ltda.,Basic,0.0,Cancelamento
2020-02-18,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-03-19,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-04-18,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-05-18,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-06-17,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-07-17,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-08-16,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-09-15,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-10-15,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-11-14,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2020-12-14,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-01-13,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-02-12,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-03-14,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-04-13,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-05-13,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-06-12,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-07-12,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,249.0,Pagamento
2021-08-09,c8d0f1d6-8de6-411f-a2b5-cc7f61d54489,Aragão - ME,Pro,0.0,Cancelamento
2020-04-28,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-05-28,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-06-27,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-07-27,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-08-26,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-09-25,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-10-25,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-11-24,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2020-12-24,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-01-23,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-02-22,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-03-24,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-04-23,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-05-23,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-06-22,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-07-22,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-08-21,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-09-20,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-10-20,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-11-19,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2021-12-19,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2022-01-18,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2022-02-17,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2022-03-19,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2022-04-18,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,99.0,Pagamento
2022-05-16,3b4490d8-1620-4e08-93c1-15b14255f4c1,Freitas Araújo - ME,Basic,0.0,Cancelamento
2020-05-04,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-06-03,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-07-03,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-08-02,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-09-01,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-10-01,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-10-31,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-11-30,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-12-30,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-01-29,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-02-28,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-03-30,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-04-29,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-05-29,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-06-28,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-07-28,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-08-27,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-09-26,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-10-26,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-11-25,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2021-12-25,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-01-24,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-02-23,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-03-25,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-04-24,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-05-24,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-06-23,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-07-23,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-08-22,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-09-21,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-10-21,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-11-20,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2022-12-20,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-01-19,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-02-18,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-03-20,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-04-19,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-05-19,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-06-18,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-07-18,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-08-17,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-09-16,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-10-16,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-11-15,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2023-12-15,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-01-14,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-02-13,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-03-14,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-04-13,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-05-13,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-06-12,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-07-12,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-08-11,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-09-10,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-10-10,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-11-09,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2024-12-09,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-01-08,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-02-07,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-03-09,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-04-08,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-05-08,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-06-07,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-07-07,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-08-06,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-09-05,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-10-05,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-11-04,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2025-12-04,7ee1580d-cb10-4798-9e78-7b201a85a23d,Duarte Ltda.,Enterprise,799.0,Pagamento
2020-11-20,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2020-12-20,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-01-19,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-02-18,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-03-20,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-04-19,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-05-19,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-06-18,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-07-18,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-08-17,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-09-16,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-10-16,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-11-15,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2021-12-15,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-01-14,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-02-13,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-03-15,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-04-14,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-05-14,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-06-13,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-07-13,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-08-12,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-09-11,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-10-11,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,99.0,Pagamento
2022-11-08,77f004d8-5d43-4acd-a45f-5f791beab7a6,Pacheco,Basic,0.0,Cancelamento
2020-04-18,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-05-18,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-06-17,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-07-17,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-08-16,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-09-15,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-10-15,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-11-14,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2020-12-14,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-01-13,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-02-12,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-03-14,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-04-13,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-05-13,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-06-12,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-07-12,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-08-11,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-09-10,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-10-10,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-11-09,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2021-12-09,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-01-08,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-02-07,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-03-09,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-04-08,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-05-08,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-06-07,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-07-07,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-08-06,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-09-05,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-10-05,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-11-04,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2022-12-04,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2023-01-03,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2023-02-02,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2023-03-04,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2023-04-03,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
2023-05-03,e0cf054b-fe44-465e-a76c-e385ca357760,Cavalcanti,Enterprise,799.0,Pagamento
